Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s^2),Drag coefficient
0.11755,0.16069,5.1999,92.392,0.96805
0.11775,0.16173,5.2184,92.372,0.96763
0.11795,0.16277,5.2369,92.351,0.96721
0.11815,0.16382,5.2554,92.33,0.96679
0.11835,0.16488,5.2738,92.309,0.96637
0.11855,0.16593,5.2923,92.289,0.96595
0.11875,0.16699,5.3108,92.268,0.96554
0.11895,0.16806,5.3292,92.247,0.96513
0.11915,0.16912,5.3477,92.226,0.96472
0.11935,0.1702,5.3661,92.206,0.96431
0.11955,0.17127,5.3846,92.185,0.9639
0.11975,0.17235,5.403,92.164,0.9635
0.11995,0.17343,5.4215,92.144,0.9631
0.12015,0.17452,5.4399,92.123,0.9627
0.12035,0.17561,5.4583,92.102,0.9623
0.12055,0.1767,5.4768,92.081,0.9619
0.12075,0.1778,5.4952,92.061,0.96151
0.12095,0.1789,5.5136,92.04,0.96112
0.12115,0.18,5.532,92.019,0.96072
0.12135,0.18111,5.5504,91.998,0.96033
0.12155,0.18222,5.5688,91.978,0.95995
0.12175,0.18334,5.5872,91.957,0.95956
0.12195,0.18446,5.6056,91.936,0.95918
0.12215,0.18558,5.624,91.915,0.9588
0.12235,0.18671,5.6424,91.895,0.95841
0.12255,0.18784,5.6608,91.874,0.95804
0.12275,0.18897,5.6792,91.853,0.95766
0.12295,0.19011,5.6976,91.832,0.95728
0.12315,0.19125,5.716,91.811,0.95691
0.12335,0.1924,5.7343,91.791,0.95654
0.12355,0.19355,5.7527,91.77,0.95617
0.12375,0.1947,5.771,91.749,0.9558
0.12395,0.19585,5.7894,91.728,0.95543
0.12415,0.19701,5.8078,91.708,0.95506
0.12435,0.19818,5.8261,91.687,0.9547
0.12455,0.19934,5.8445,91.666,0.95434
0.12475,0.20051,5.8628,91.645,0.95398
0.12495,0.20169,5.8811,91.625,0.95362
0.12515,0.20287,5.8995,91.604,0.95326
0.12535,0.20405,5.9178,91.583,0.9529
0.12555,0.20523,5.9361,91.562,0.95255
0.12575,0.20642,5.9544,91.542,0.9522
0.12595,0.20762,5.9728,91.521,0.95184
0.12615,0.20881,5.9911,91.5,0.95149
0.12635,0.21001,6.0094,91.479,0.95114
0.12655,0.21122,6.0277,91.458,0.9508
0.12675,0.21242,6.046,91.438,0.95045
0.12695,0.21363,6.0643,91.417,0.95011
0.12715,0.21485,6.0826,91.396,0.94976
0.12735,0.21607,6.1008,91.375,0.94942
0.12755,0.21729,6.1191,91.355,0.94908
0.12775,0.21852,6.1374,91.334,0.94874
0.12795,0.21974,6.1557,91.313,0.9484
0.12815,0.22098,6.1739,91.292,0.94807
0.12835,0.22221,6.1922,91.272,0.94773
0.12855,0.22345,6.2105,91.251,0.9474
0.12875,0.2247,6.2287,91.23,0.94707
0.12895,0.22595,6.247,91.209,0.94674
0.12915,0.2272,6.2652,91.188,0.94641
0.12935,0.22845,6.2835,91.168,0.94608
0.12955,0.22971,6.3017,91.147,0.94575
0.12975,0.23097,6.32,91.126,0.94543
0.12995,0.23224,6.3382,91.105,0.9451
0.13015,0.23351,6.3564,91.084,0.94478
0.13035,0.23478,6.3746,91.064,0.94446
0.13055,0.23606,6.3929,91.043,0.94414
0.13075,0.23734,6.4111,91.022,0.94382
0.13095,0.23862,6.4293,91.001,0.9435
0.13115,0.23991,6.4475,90.981,0.94319
0.13135,0.2412,6.4657,90.96,0.94287
0.13155,0.2425,6.4839,90.939,0.94256
0.13175,0.24379,6.5021,90.918,0.94224
0.13195,0.2451,6.5203,90.897,0.94193
0.13215,0.2464,6.5385,90.877,0.94162
0.13235,0.24771,6.5567,90.856,0.94131
0.13255,0.24903,6.5748,90.835,0.941
0.13275,0.25034,6.593,90.814,0.9407
0.13295,0.25166,6.6112,90.793,0.94039
0.13315,0.25299,6.6294,90.773,0.94009
0.13335,0.25431,6.6475,90.752,0.93978
0.13355,0.25565,6.6657,90.731,0.93948
0.13375,0.25698,6.6838,90.71,0.93918
0.13395,0.25832,6.702,90.689,0.93888
0.13415,0.25966,6.7201,90.669,0.93858
0.13435,0.26101,6.7383,90.648,0.93828
0.13455,0.26236,6.7564,90.627,0.93799
0.13475,0.26371,6.7745,90.606,0.93769
0.13495,0.26507,6.7927,90.585,0.9374
0.13515,0.26643,6.8108,90.565,0.9371
0.13535,0.26779,6.8289,90.544,0.93681
0.13555,0.26916,6.847,90.523,0.93652
0.13575,0.27053,6.8651,90.502,0.93623
0.13595,0.2719,6.8832,90.481,0.93594
0.13615,0.27328,6.9013,90.461,0.93565
0.13635,0.27467,6.9194,90.44,0.93536
0.13655,0.27605,6.9375,90.419,0.93508
0.13675,0.27744,6.9556,90.398,0.93479
0.13695,0.27883,6.9737,90.377,0.93451
0.13715,0.28023,6.9918,90.357,0.93423
0.13735,0.28163,7.0099,90.336,0.93395
0.13755,0.28303,7.028,90.315,0.93366
0.13775,0.28444,7.046,90.294,0.93338
0.13795,0.28585,7.0641,90.273,0.93311
0.13815,0.28727,7.0822,90.253,0.93283
0.13835,0.28869,7.1002,90.232,0.93255
0.13855,0.29011,7.1183,90.211,0.93228
0.13875,0.29153,7.1363,90.19,0.932
0.13895,0.29296,7.1544,90.169,0.93173
0.13915,0.29439,7.1724,90.148,0.93145
0.13935,0.29583,7.1904,90.128,0.93118
0.13955,0.29727,7.2085,90.107,0.93091
0.13975,0.29871,7.2265,90.086,0.93064
0.13995,0.30016,7.2445,90.065,0.93037
0.14015,0.30161,7.2625,90.044,0.9301
0.14035,0.30307,7.2806,90.024,0.92984
0.14055,0.30452,7.2986,90.003,0.92957
0.14075,0.30599,7.3166,89.982,0.9293
0.14095,0.30745,7.3346,89.961,0.92904
0.14115,0.30892,7.3526,89.94,0.92877
0.14135,0.31039,7.3706,89.919,0.92851
0.14155,0.31187,7.3886,89.899,0.92825
0.14175,0.31335,7.4066,89.878,0.92799
0.14195,0.31483,7.4245,89.857,0.92773
0.14215,0.31632,7.4425,89.836,0.92747
0.14235,0.31781,7.4605,89.815,0.92721
0.14255,0.3193,7.4785,89.794,0.92695
0.14275,0.3208,7.4964,89.774,0.9267
0.14295,0.3223,7.5144,89.753,0.92644
0.14315,0.3238,7.5324,89.732,0.92619
0.14335,0.32531,7.5503,89.711,0.92593
0.14355,0.32682,7.5683,89.69,0.92568
0.14375,0.32834,7.5862,89.669,0.92543
0.14395,0.32986,7.6041,89.649,0.92517
0.14415,0.33138,7.6221,89.628,0.92492
0.14435,0.33291,7.64,89.607,0.92467
0.14455,0.33444,7.6579,89.586,0.92442
0.14475,0.33597,7.6759,89.565,0.92418
0.14495,0.33751,7.6938,89.544,0.92393
0.14515,0.33905,7.7117,89.524,0.92368
0.14535,0.34059,7.7296,89.503,0.92344
0.14555,0.34214,7.7475,89.482,0.92319
0.14575,0.34369,7.7654,89.461,0.92295
0.14595,0.34525,7.7833,89.44,0.9227
0.14615,0.3468,7.8012,89.419,0.92246
0.14635,0.34837,7.8191,89.399,0.92222
0.14655,0.34993,7.837,89.378,0.92198
0.14675,0.3515,7.8549,89.357,0.92174
0.14695,0.35307,7.8728,89.336,0.9215
0.14715,0.35465,7.8906,89.315,0.92126
0.14735,0.35623,7.9085,89.294,0.92102
0.14755,0.35781,7.9264,89.273,0.92078
0.14775,0.3594,7.9442,89.253,0.92055
0.14795,0.36099,7.9621,89.232,0.92031
0.14815,0.36259,7.9799,89.211,0.92008
0.14835,0.36418,7.9978,89.19,0.91984
0.14855,0.36579,8.0156,89.169,0.91961
0.14875,0.36739,8.0335,89.148,0.91937
0.14895,0.369,8.0513,89.128,0.91914
0.14915,0.37061,8.0692,89.107,0.91891
0.14935,0.37223,8.087,89.086,0.91868
0.14955,0.37385,8.1048,89.065,0.91845
0.14975,0.37547,8.1226,89.044,0.91822
0.14995,0.37709,8.1404,89.023,0.91799
0.15015,0.37872,8.1583,89.002,0.91776
0.15035,0.38036,8.1761,88.982,0.91754
0.15055,0.38199,8.1939,88.961,0.91731
0.15075,0.38364,8.2117,88.94,0.91708
0.15095,0.38528,8.2295,88.919,0.91686
0.15115,0.38693,8.2473,88.898,0.91663
0.15135,0.38858,8.265,88.877,0.91641
0.15155,0.39023,8.2828,88.856,0.91619
0.15175,0.39189,8.3006,88.835,0.91596
0.15195,0.39355,8.3184,88.815,0.91574
0.15215,0.39522,8.3361,88.794,0.91552
0.15235,0.39689,8.3539,88.773,0.9153
0.15255,0.39856,8.3717,88.752,0.91508
0.15275,0.40024,8.3894,88.731,0.91486
0.15295,0.40192,8.4072,88.71,0.91464
0.15315,0.4036,8.4249,88.689,0.91443
0.15335,0.40529,8.4427,88.669,0.91421
0.15355,0.40698,8.4604,88.648,0.91399
0.15375,0.40867,8.4782,88.627,0.91378
0.15395,0.41037,8.4959,88.606,0.91356
0.15415,0.41207,8.5136,88.585,0.91335
0.15435,0.41377,8.5313,88.564,0.91313
0.15455,0.41548,8.5491,88.543,0.91292
0.15475,0.41719,8.5668,88.522,0.91271
0.15495,0.41891,8.5845,88.502,0.91249
0.15515,0.42063,8.6022,88.481,0.91228
0.15535,0.42235,8.6199,88.46,0.91207
0.15555,0.42407,8.6376,88.439,0.91186
0.15575,0.4258,8.6553,88.418,0.91165
0.15595,0.42754,8.673,88.397,0.91144
0.15615,0.42927,8.6907,88.376,0.91123
0.15635,0.43101,8.7084,88.355,0.91103
0.15655,0.43276,8.726,88.335,0.91082
0.15675,0.4345,8.7437,88.314,0.91061
0.15695,0.43625,8.7614,88.293,0.9104
0.15715,0.43801,8.7791,88.272,0.9102
0.15735,0.43977,8.7967,88.251,0.90999
0.15755,0.44153,8.8144,88.23,0.90979
0.15775,0.44329,8.832,88.209,0.90959
0.15795,0.44506,8.8497,88.188,0.90938
0.15815,0.44683,8.8673,88.167,0.90918
0.15835,0.44861,8.885,88.147,0.90898
0.15855,0.45038,8.9026,88.126,0.90878
0.15875,0.45217,8.9202,88.105,0.90858
0.15895,0.45395,8.9379,88.084,0.90838
0.15915,0.45574,8.9555,88.064,0.90818
0.15935,0.45754,8.9731,88.048,0.90798
0.15955,0.45933,8.9907,88.036,0.90778
0.15975,0.46113,9.0083,88.028,0.90758
0.15995,0.46293,9.0259,88.024,0.90738
0.16015,0.46474,9.0435,88.022,0.90718
0.16035,0.46655,9.0612,88.021,0.90699
0.16055,0.46837,9.0788,88.019,0.90679
0.16075,0.47018,9.0964,88.018,0.9066
0.16095,0.472,9.114,88.016,0.9064
0.16115,0.47383,9.1316,88.015,0.90621
0.16135,0.47566,9.1492,88.014,0.90601
0.16155,0.47749,9.1668,88.012,0.90582
0.16175,0.47932,9.1844,88.011,0.90562
0.16195,0.48116,9.202,88.009,0.90543
0.16215,0.48301,9.2196,88.008,0.90524
0.16235,0.48485,9.2372,88.007,0.90505
0.16255,0.4867,9.2548,88.005,0.90486
0.16275,0.48855,9.2724,88.004,0.90467
0.16295,0.49041,9.29,88.002,0.90448
0.16315,0.49227,9.3076,88.001,0.90429
0.16335,0.49413,9.3252,88,0.9041
0.16355,0.496,9.3428,87.998,0.90391
0.16375,0.49787,9.3604,87.997,0.90372
0.16395,0.49974,9.378,87.995,0.90353
0.16415,0.50162,9.3956,87.994,0.90334
0.16435,0.5035,9.4132,87.993,0.90316
0.16455,0.50539,9.4308,87.991,0.90297
0.16475,0.50727,9.4484,87.99,0.90278
0.16495,0.50916,9.466,87.988,0.9026
0.16515,0.51106,9.4836,87.987,0.90241
0.16535,0.51296,9.5012,87.986,0.90223
0.16555,0.51486,9.5188,87.984,0.90204
0.16575,0.51677,9.5364,87.983,0.90186
0.16595,0.51867,9.554,87.981,0.90168
0.16615,0.52059,9.5716,87.98,0.90149
0.16635,0.5225,9.5892,87.979,0.90131
0.16655,0.52442,9.6068,87.977,0.90113
0.16675,0.52635,9.6244,87.976,0.90095
0.16695,0.52827,9.642,87.974,0.90077
0.16715,0.5302,9.6596,87.973,0.90058
0.16735,0.53214,9.6772,87.971,0.9004
0.16755,0.53407,9.6948,87.97,0.90022
0.16775,0.53601,9.7124,87.969,0.90004
0.16795,0.53796,9.7299,87.967,0.89987
0.16815,0.53991,9.7475,87.966,0.89969
0.16835,0.54186,9.7651,87.964,0.89951
0.16855,0.54381,9.7827,87.963,0.89933
0.16875,0.54577,9.8003,87.962,0.89915
0.16895,0.54773,9.8179,87.96,0.89898
0.16915,0.5497,9.8355,87.959,0.8988
0.16935,0.55167,9.8531,87.957,0.89862
0.16955,0.55364,9.8707,87.956,0.89845
0.16975,0.55562,9.8883,87.955,0.89827
0.16995,0.55759,9.9059,87.953,0.8981
0.17015,0.55958,9.9235,87.952,0.89792
0.17035,0.56156,9.9411,87.95,0.89775
0.17055,0.56355,9.9587,87.949,0.89757
0.17075,0.56555,9.9762,87.947,0.8974
0.17095,0.56754,9.9938,87.946,0.89723
0.17115,0.56955,10.011,87.945,0.89705
0.17135,0.57155,10.029,87.943,0.89688
0.17155,0.57356,10.047,87.942,0.89671
0.17175,0.57557,10.064,87.94,0.89654
0.17195,0.57758,10.082,87.939,0.89637
0.17215,0.5796,10.099,87.938,0.8962
0.17235,0.58162,10.117,87.936,0.89603
0.17255,0.58365,10.135,87.935,0.89586
0.17275,0.58568,10.152,87.933,0.89569
0.17295,0.58771,10.17,87.932,0.89552
0.17315,0.58974,10.187,87.93,0.89535
0.17335,0.59178,10.205,87.929,0.89518
0.17355,0.59383,10.222,87.928,0.89501
0.17375,0.59587,10.24,87.926,0.89485
0.17395,0.59792,10.258,87.925,0.89468
0.17415,0.59998,10.275,87.923,0.89451
0.17435,0.60203,10.293,87.922,0.89435
0.17455,0.60409,10.31,87.921,0.89418
0.17475,0.60616,10.328,87.919,0.89401
0.17495,0.60822,10.346,87.918,0.89385
0.17515,0.61029,10.363,87.916,0.89368
0.17535,0.61237,10.381,87.915,0.89352
0.17555,0.61445,10.398,87.913,0.89335
0.17575,0.61653,10.416,87.912,0.89319
0.17595,0.61861,10.434,87.911,0.89303
0.17615,0.6207,10.451,87.909,0.89286
0.17635,0.62279,10.469,87.908,0.8927
0.17655,0.62489,10.486,87.906,0.89254
0.17675,0.62699,10.504,87.905,0.89238
0.17695,0.62909,10.521,87.903,0.89221
0.17715,0.6312,10.539,87.902,0.89205
0.17735,0.63331,10.557,87.901,0.89189
0.17755,0.63542,10.574,87.899,0.89173
0.17775,0.63754,10.592,87.898,0.89157
0.17795,0.63966,10.609,87.896,0.89141
0.17815,0.64178,10.627,87.895,0.89125
0.17835,0.64391,10.644,87.893,0.89109
0.17855,0.64604,10.662,87.892,0.89093
0.17875,0.64817,10.68,87.891,0.89077
0.17895,0.65031,10.697,87.889,0.89062
0.17915,0.65245,10.715,87.888,0.89046
0.17935,0.65459,10.732,87.886,0.8903
0.17955,0.65674,10.75,87.885,0.89014
0.17975,0.65889,10.768,87.884,0.88999
0.17995,0.66105,10.785,87.882,0.88983
0.18015,0.66321,10.803,87.881,0.88967
0.18035,0.66537,10.82,87.879,0.88952
0.18055,0.66754,10.838,87.878,0.88936
0.18075,0.66971,10.855,87.876,0.88921
0.18095,0.67188,10.873,87.875,0.88905
0.18115,0.67406,10.891,87.874,0.8889
0.18135,0.67624,10.908,87.872,0.88874
0.18155,0.67842,10.926,87.871,0.88859
0.18175,0.68061,10.943,87.869,0.88843
0.18195,0.6828,10.961,87.868,0.88828
0.18215,0.68499,10.978,87.866,0.88813
0.18235,0.68719,10.996,87.865,0.88797
0.18255,0.68939,11.014,87.863,0.88782
0.18275,0.69159,11.031,87.862,0.88767
0.18295,0.6938,11.049,87.861,0.88752
0.18315,0.69601,11.066,87.859,0.88737
0.18335,0.69823,11.084,87.858,0.88722
0.18355,0.70045,11.101,87.856,0.88707
0.18375,0.70267,11.119,87.855,0.88691
0.18395,0.70489,11.137,87.853,0.88676
0.18415,0.70712,11.154,87.852,0.88661
0.18435,0.70936,11.172,87.851,0.88646
0.18455,0.71159,11.189,87.849,0.88632
0.18475,0.71383,11.207,87.848,0.88617
0.18495,0.71607,11.224,87.846,0.88602
0.18515,0.71832,11.242,87.845,0.88587
0.18535,0.72057,11.26,87.843,0.88572
0.18555,0.72282,11.277,87.842,0.88557
0.18575,0.72508,11.295,87.841,0.88543
0.18595,0.72734,11.312,87.839,0.88528
0.18615,0.72961,11.33,87.838,0.88513
0.18635,0.73187,11.347,87.836,0.88499
0.18655,0.73415,11.365,87.835,0.88484
0.18675,0.73642,11.383,87.833,0.88469
0.18695,0.7387,11.4,87.832,0.88455
0.18715,0.74098,11.418,87.83,0.8844
0.18735,0.74327,11.435,87.829,0.88426
0.18755,0.74555,11.453,87.828,0.88411
0.18775,0.74785,11.47,87.826,0.88397
0.18795,0.75014,11.488,87.825,0.88382
0.18815,0.75244,11.506,87.823,0.88368
0.18835,0.75475,11.523,87.822,0.88354
0.18855,0.75705,11.541,87.82,0.88339
0.18875,0.75936,11.558,87.819,0.88325
0.18895,0.76167,11.576,87.818,0.88311
0.18915,0.76399,11.593,87.816,0.88296
0.18935,0.76631,11.611,87.815,0.88282
0.18955,0.76864,11.629,87.813,0.88268
0.18975,0.77096,11.646,87.812,0.88254
0.18995,0.77329,11.664,87.81,0.8824
0.19015,0.77563,11.681,87.809,0.88226
0.19035,0.77797,11.699,87.807,0.88211
0.19055,0.78031,11.716,87.806,0.88197
0.19075,0.78265,11.734,87.805,0.88183
0.19095,0.785,11.751,87.803,0.88169
0.19115,0.78735,11.769,87.802,0.88155
0.19135,0.78971,11.787,87.8,0.88141
0.19155,0.79207,11.804,87.799,0.88128
0.19175,0.79443,11.822,87.797,0.88114
0.19195,0.7968,11.839,87.796,0.881
0.19215,0.79917,11.857,87.794,0.88086
0.19235,0.80154,11.874,87.793,0.88072
0.19255,0.80392,11.892,87.792,0.88058
0.19275,0.8063,11.909,87.79,0.88045
0.19295,0.80868,11.927,87.789,0.88031
0.19315,0.81107,11.945,87.787,0.88017
0.19335,0.81346,11.962,87.786,0.88003
0.19355,0.81585,11.98,87.784,0.8799
0.19375,0.81825,11.997,87.783,0.87976
0.19395,0.82065,12.015,87.781,0.87965
0.19415,0.82306,12.032,87.78,0.87954
0.19435,0.82546,12.05,87.778,0.87943
0.19455,0.82788,12.068,87.777,0.87932
0.19475,0.83029,12.085,87.776,0.87921
0.19495,0.83271,12.103,87.774,0.8791
0.19515,0.83513,12.12,87.773,0.87899
0.19535,0.83756,12.138,87.771,0.87888
0.19555,0.83999,12.155,87.77,0.87878
0.19575,0.84242,12.173,87.768,0.87867
0.19595,0.84486,12.19,87.767,0.87856
0.19615,0.8473,12.208,87.765,0.87845
0.19635,0.84974,12.226,87.764,0.87834
0.19655,0.85219,12.243,87.763,0.87824
0.19675,0.85464,12.261,87.761,0.87813
0.19695,0.85709,12.278,87.76,0.87802
0.19715,0.85955,12.296,87.758,0.87792
0.19735,0.86201,12.313,87.757,0.87781
0.19755,0.86447,12.331,87.755,0.8777
0.19775,0.86694,12.348,87.754,0.8776
0.19795,0.86941,12.366,87.752,0.87749
0.19815,0.87189,12.383,87.751,0.87738
0.19835,0.87437,12.401,87.749,0.87728
0.19855,0.87685,12.419,87.748,0.87717
0.19875,0.87933,12.436,87.747,0.87707
0.19895,0.88182,12.454,87.745,0.87696
0.19915,0.88432,12.471,87.744,0.87686
0.19935,0.88681,12.489,87.742,0.87675
0.19955,0.88931,12.506,87.741,0.87665
0.19975,0.89181,12.524,87.739,0.87654
0.19995,0.89432,12.541,87.738,0.87644
0.20015,0.89683,12.559,87.736,0.87634
0.20035,0.89934,12.577,87.735,0.87623
0.20055,0.90186,12.594,87.733,0.87613
0.20075,0.90438,12.612,87.732,0.87603
0.20095,0.90691,12.629,87.73,0.87592
0.20115,0.90943,12.647,87.729,0.87582
0.20135,0.91196,12.664,87.728,0.87572
0.20155,0.9145,12.682,87.726,0.87561
0.20175,0.91704,12.699,87.725,0.87551
0.20195,0.91958,12.717,87.723,0.87541
0.20215,0.92212,12.734,87.722,0.87531
0.20235,0.92467,12.752,87.72,0.8752
0.20255,0.92722,12.77,87.719,0.8751
0.20275,0.92978,12.787,87.717,0.875
0.20295,0.93234,12.805,87.716,0.8749
0.20315,0.9349,12.822,87.714,0.8748
0.20335,0.93747,12.84,87.713,0.8747
0.20355,0.94004,12.857,87.711,0.8746
0.20375,0.94261,12.875,87.71,0.8745
0.20395,0.94519,12.892,87.709,0.8744
0.20415,0.94777,12.91,87.707,0.8743
0.20435,0.95035,12.927,87.706,0.8742
0.20455,0.95294,12.945,87.704,0.8741
0.20475,0.95553,12.963,87.703,0.874
0.20495,0.95812,12.98,87.701,0.8739
0.20515,0.96072,12.998,87.7,0.8738
0.20535,0.96332,13.015,87.698,0.8737
0.20555,0.96593,13.033,87.697,0.8736
0.20575,0.96854,13.05,87.695,0.8735
0.20595,0.97115,13.068,87.694,0.8734
0.20615,0.97376,13.085,87.692,0.8733
0.20635,0.97638,13.103,87.691,0.87321
0.20655,0.979,13.12,87.689,0.87311
0.20675,0.98163,13.138,87.688,0.87301
0.20695,0.98426,13.155,87.687,0.87291
0.20715,0.98689,13.173,87.685,0.87281
0.20735,0.98953,13.191,87.684,0.87272
0.20755,0.99217,13.208,87.682,0.87262
0.20775,0.99481,13.226,87.681,0.87252
0.20795,0.99746,13.243,87.679,0.87242
0.20815,1.0001,13.261,87.678,0.87233
0.20835,1.0028,13.278,87.676,0.87223
0.20855,1.0054,13.296,87.675,0.87213
0.20875,1.0081,13.313,87.673,0.87204
0.20895,1.0107,13.331,87.672,0.87194
0.20915,1.0134,13.348,87.67,0.87185
0.20935,1.0161,13.366,87.669,0.87175
0.20955,1.0188,13.383,87.667,0.87165
0.20975,1.0214,13.401,87.666,0.87156
0.20995,1.0241,13.418,87.664,0.87146
0.21015,1.0268,13.436,87.663,0.87137
0.21035,1.0295,13.454,87.661,0.87127
0.21055,1.0322,13.471,87.66,0.87118
0.21075,1.0349,13.489,87.659,0.87108
0.21095,1.0376,13.506,87.657,0.87099
0.21115,1.0403,13.524,87.656,0.8709
0.21135,1.043,13.541,87.654,0.8708
0.21155,1.0457,13.559,87.653,0.87071
0.21175,1.0484,13.576,87.651,0.87061
0.21195,1.0511,13.594,87.65,0.87052
0.21215,1.0539,13.611,87.648,0.87043
0.21235,1.0566,13.629,87.647,0.87033
0.21255,1.0593,13.646,87.645,0.87024
0.21275,1.062,13.664,87.644,0.87015
0.21295,1.0648,13.681,87.642,0.87005
0.21315,1.0675,13.699,87.641,0.86996
0.21335,1.0703,13.717,87.639,0.86987
0.21355,1.073,13.734,87.638,0.86978
0.21375,1.0757,13.752,87.636,0.86968
0.21395,1.0785,13.769,87.635,0.86959
0.21415,1.0813,13.787,87.633,0.8695
0.21435,1.084,13.804,87.632,0.86941
0.21455,1.0868,13.822,87.63,0.86932
0.21475,1.0895,13.839,87.629,0.86922
0.21495,1.0923,13.857,87.628,0.86913
0.21515,1.0951,13.874,87.626,0.86904
0.21535,1.0979,13.892,87.625,0.86895
0.21555,1.1006,13.909,87.623,0.86886
0.21575,1.1034,13.927,87.622,0.86877
0.21595,1.1062,13.944,87.62,0.86868
0.21615,1.109,13.962,87.619,0.86859
0.21635,1.1118,13.979,87.617,0.8685
0.21655,1.1146,13.997,87.616,0.86841
0.21675,1.1174,14.014,87.614,0.86832
0.21695,1.1202,14.032,87.613,0.86823
0.21715,1.123,14.05,87.611,0.86814
0.21735,1.1258,14.067,87.61,0.86805
0.21755,1.1286,14.085,87.608,0.86796
0.21775,1.1315,14.102,87.607,0.86787
0.21795,1.1343,14.12,87.605,0.86778
0.21815,1.1371,14.137,87.604,0.86769
0.21835,1.1399,14.155,87.602,0.8676
0.21855,1.1428,14.172,87.601,0.86751
0.21875,1.1456,14.19,87.599,0.86743
0.21895,1.1484,14.207,87.598,0.86734
0.21915,1.1513,14.225,87.596,0.86725
0.21935,1.1541,14.242,87.595,0.86716
0.21955,1.157,14.26,87.593,0.86707
0.21975,1.1598,14.277,87.592,0.86699
0.21995,1.1627,14.295,87.59,0.8669
0.22015,1.1655,14.312,87.589,0.86681
0.22035,1.1684,14.33,87.587,0.86672
0.22055,1.1713,14.347,87.586,0.86664
0.22075,1.1742,14.365,87.584,0.86655
0.22095,1.177,14.382,87.583,0.86646
0.22115,1.1799,14.4,87.581,0.86637
0.22135,1.1828,14.417,87.58,0.86629
0.22155,1.1857,14.435,87.578,0.8662
0.22175,1.1886,14.452,87.577,0.86611
0.22195,1.1915,14.47,87.575,0.86603
0.22215,1.1943,14.488,87.574,0.86594
0.22235,1.1972,14.505,87.573,0.86586
0.22255,1.2002,14.523,87.571,0.86577
0.22275,1.2031,14.54,87.57,0.86568
0.22295,1.206,14.558,87.568,0.8656
0.22315,1.2089,14.575,87.567,0.86551
0.22335,1.2118,14.593,87.567,0.86543
0.22355,1.2147,14.61,87.568,0.86534
0.22375,1.2176,14.628,87.57,0.86526
0.22395,1.2206,14.645,87.574,0.86517
0.22415,1.2235,14.663,87.578,0.86509
0.22435,1.2264,14.68,87.583,0.865
0.22455,1.2294,14.698,87.587,0.86492
0.22475,1.2323,14.715,87.592,0.86483
0.22495,1.2353,14.733,87.596,0.86475
0.22515,1.2382,14.75,87.601,0.86467
0.22535,1.2412,14.768,87.605,0.86458
0.22555,1.2441,14.785,87.61,0.8645
0.22575,1.2471,14.803,87.614,0.86441
0.22595,1.25,14.82,87.618,0.86433
0.22615,1.253,14.838,87.623,0.86425
0.22635,1.256,14.855,87.627,0.86416
0.22655,1.2589,14.873,87.632,0.86408
0.22675,1.2619,14.89,87.636,0.864
0.22695,1.2649,14.908,87.641,0.86391
0.22715,1.2679,14.925,87.645,0.86383
0.22735,1.2709,14.943,87.65,0.86375
0.22755,1.2739,14.961,87.654,0.86367
0.22775,1.2769,14.978,87.658,0.86358
0.22795,1.2798,14.996,87.663,0.8635
0.22815,1.2828,15.013,87.667,0.86342
0.22835,1.2859,15.031,87.672,0.86334
0.22855,1.2889,15.048,87.676,0.86325
0.22875,1.2919,15.066,87.681,0.86317
0.22895,1.2949,15.083,87.685,0.86309
0.22915,1.2979,15.101,87.69,0.86301
0.22935,1.3009,15.118,87.694,0.86293
0.22955,1.304,15.136,87.698,0.86284
0.22975,1.307,15.153,87.703,0.86276
0.22995,1.31,15.171,87.707,0.86268
0.23015,1.3131,15.188,87.712,0.8626
0.23035,1.3161,15.206,87.716,0.86252
0.23055,1.3191,15.224,87.721,0.86244
0.23075,1.3222,15.241,87.725,0.86236
0.23095,1.3252,15.259,87.73,0.86228
0.23115,1.3283,15.276,87.734,0.8622
0.23135,1.3313,15.294,87.739,0.86212
0.23155,1.3344,15.311,87.743,0.86204
0.23175,1.3375,15.329,87.747,0.86196
0.23195,1.3405,15.346,87.752,0.86188
0.23215,1.3436,15.364,87.756,0.8618
0.23235,1.3467,15.381,87.761,0.86172
0.23255,1.3498,15.399,87.765,0.86164
0.23275,1.3528,15.417,87.77,0.86156
0.23295,1.3559,15.434,87.774,0.86148
0.23315,1.359,15.452,87.778,0.8614
0.23335,1.3621,15.469,87.783,0.86132
0.23355,1.3652,15.487,87.787,0.86124
0.23375,1.3683,15.504,87.792,0.86116
0.23395,1.3714,15.522,87.796,0.86108
0.23415,1.3745,15.539,87.801,0.861
0.23435,1.3776,15.557,87.805,0.86092
0.23455,1.3807,15.575,87.81,0.86084
0.23475,1.3838,15.592,87.814,0.86077
0.23495,1.387,15.61,87.818,0.86069
0.23515,1.3901,15.627,87.823,0.86061
0.23535,1.3932,15.645,87.827,0.86053
0.23555,1.3963,15.662,87.832,0.86045
0.23575,1.3995,15.68,87.836,0.86038
0.23595,1.4026,15.698,87.841,0.8603
0.23615,1.4058,15.715,87.845,0.86022
0.23635,1.4089,15.733,87.85,0.86014
0.23655,1.4121,15.75,87.854,0.86006
0.23675,1.4152,15.768,87.858,0.85999
